0	0
1	0
2	0
3	0
4	1
5	0
6	1
7	1
8	1
9	1
10	0
11	1
12	0
13	0
14	1
15	0
16	0
17	0
18	1
19	0
20	1
21	0
22	0
23	0
24	0
25	1
26	0
27	1
28	1
29	1
30	0
31	0
32	0
33	1
34	0
35	1
36	0
37	0
38	1
39	1
40	0
41	0
42	1
43	0
44	0
45	1
46	1
47	0
48	0
49	0
50	1
51	1
52	0
53	1
54	0
55	0
56	0
57	0
58	0
59	1
60	1
61	0
62	1
63	0
64	0
65	0
66	0
67	1
68	0
69	0
70	1
71	1
72	1
73	0
74	0
75	1
76	0
77	1
78	0
79	1
80	0
81	0
82	0
83	0
84	1
85	1
86	1
87	1
88	1
89	1
90	0
91	0
92	1
93	1
94	0
95	0
96	0
97	0
98	1
99	1
100	0
101	1
102	0
103	0
104	0
105	0
106	1
107	0
108	0
109	0
110	0
111	0
112	0
113	0
114	1
115	0
116	1
117	1
118	0
119	0
120	0
121	0
122	0
123	1
124	0
125	1
126	0
127	0
128	1
129	0
130	1
131	1
132	1
133	1
134	1
135	0
136	0
137	0
138	0
139	1
140	0
141	0
142	0
143	0
144	0
145	1
146	1
147	1
148	0
149	0
150	0
151	1
152	0
153	0
154	1
155	1
156	0
157	0
158	1
159	1
160	0
161	0
162	1
163	0
164	0
165	0
166	1
167	1
168	1
169	0
170	0
171	0
172	0
173	1
174	0
175	1
176	1
177	0
178	1
179	1
180	1
181	0
182	0
183	0
184	0
185	0
186	0
187	0
188	1
189	0
190	1
191	1
192	1
193	0
194	1
195	1
196	1
197	1
198	1
199	1
200	1
201	0
202	1
203	0
204	1
205	0
206	0
207	1
208	1
209	1
210	1
211	1
212	0
213	0
214	0
215	1
216	1
217	0
218	0
219	1
220	0
221	0
222	0
223	0
224	0
225	1
226	0
227	1
228	0
229	1
230	1
231	0
232	0
233	1
234	0
235	0
236	1
237	1
238	0
239	0
240	0
241	1
242	1
243	0
244	0
245	1
246	1
247	1
248	1
249	0
250	0
251	1
252	1
253	1
254	1
255	0
256	0
257	0
258	0
259	1
260	1
261	0
262	1
263	0
264	1
265	0
266	0
267	1
268	1
269	0
270	1
271	0
272	0
273	1
274	1
275	0
276	1
277	0
278	0
279	0
280	1
281	1
282	1
283	0
284	0
285	0
286	1
287	0
288	1
289	0
290	0
291	0
292	1
293	1
294	0
295	1
296	1
297	0
298	1
299	0
300	0
301	1
302	0
303	1
304	1
305	1
306	0
307	0
308	1
309	0
310	0
311	0
312	1
313	0
314	1
315	0
316	0
317	1
318	0
319	0
320	1
321	1
322	0
323	0
324	1
325	1
326	0
327	1
328	1
329	1
330	0
331	1
332	1
333	0
334	0
335	0
336	1
337	0
338	1
339	0
340	0
341	1
342	0
343	1
344	0
345	1
346	0
347	1
348	0
349	1
350	1
351	1
352	0
353	0
354	0
355	0
356	0
357	1
358	1
359	1
360	0
361	0
362	0
363	1
364	0
365	1
366	1
367	0
368	0
369	0
370	0
371	1
372	0
373	0
374	0
375	0
376	0
377	0
378	0
379	0
380	1
381	0
382	1
383	0
384	0
385	1
386	0
387	0
388	1
389	0
390	0
391	1
392	1
393	1
394	0
395	0
396	1
397	0
398	1
399	1
400	0
401	1
402	1
403	0
404	0
405	0
406	0
407	1
408	1
409	0
410	1
411	0
412	1
413	1
414	0
415	0
416	1
417	0
418	1
419	0
420	1
421	0
422	1
423	0
424	0
425	1
426	0
427	0
428	1
429	0
430	1
431	0
432	1
433	0
434	1
435	1
436	0
437	0
438	0
439	1
440	0
441	1
442	0
443	1
444	0
445	0
446	0
447	0
448	0
449	1
450	1
451	1
452	1
453	1
454	1
455	0
456	0
457	1
458	0
459	1
460	0
461	1
462	1
463	0
464	1
465	0
466	1
467	1
468	1
469	0
470	1
471	0
472	1
473	1
474	0
475	0
476	0
477	1
478	0
479	0
480	0
481	0
482	0
483	1
484	1
485	0
486	1
487	0
488	0
489	0
490	0
491	1
492	1
493	1
494	1
495	0
496	0
497	1
498	1
499	1
500	0
501	0
502	0
503	0
504	0
505	0
506	0
507	0
508	0
509	0
510	0
511	0
512	1
513	0
514	0
515	0
516	0
517	0
518	1
519	0
520	0
521	1
522	0
523	1
524	0
525	0
526	1
527	0
528	0
529	0
530	1
531	0
532	0
533	0
