0	1
1	1
2	0
3	1
4	1
5	1
6	1
7	0
8	0
9	1
10	1
11	0
12	0
13	1
14	0
15	0
16	1
17	1
18	0
19	0
20	1
21	1
22	0
23	0
24	1
25	0
26	0
27	1
28	0
29	1
30	1
31	1
32	1
33	1
34	1
35	1
36	1
37	1
38	1
39	0
40	1
41	0
42	0
43	0
44	1
45	1
46	0
47	1
48	1
49	0
50	0
51	1
52	1
53	0
54	1
55	1
56	1
57	1
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	1
66	0
67	1
68	0
69	0
70	1
71	0
72	0
73	0
74	1
75	1
76	1
77	1
78	0
79	0
80	0
81	1
82	1
83	0
84	1
85	0
86	0
87	1
88	1
89	1
90	0
91	1
92	0
93	0
94	1
95	1
96	0
97	1
98	0
99	0
100	1
101	1
102	0
103	1
104	0
105	1
106	1
107	0
108	1
109	0
110	0
111	0
112	1
113	0
114	1
115	1
116	1
117	0
118	0
119	0
120	0
121	1
122	0
123	0
124	1
125	1
126	0
127	0
128	1
129	1
130	1
131	0
132	0
133	0
134	0
135	1
136	0
137	0
138	1
139	1
140	1
141	0
142	1
143	0
144	1
145	1
146	1
147	1
148	0
149	0
150	0
151	0
152	0
153	0
154	0
155	1
156	0
157	1
158	0
159	0
160	1
161	1
162	1
163	0
164	0
165	0
166	0
167	1
168	0
169	0
170	0
171	1
172	1
173	0
174	1
175	1
176	1
177	0
178	0
179	1
180	0
181	0
182	0
183	1
184	1
185	0
186	1
187	0
188	0
189	1
190	1
191	1
192	1
193	1
194	1
195	0
196	1
197	0
198	0
199	1
200	1
201	1
202	0
203	0
204	0
205	1
206	1
207	0
208	0
209	1
210	1
211	0
212	0
213	1
214	1
215	0
216	1
217	0
218	1
219	0
220	0
221	1
222	0
223	1
224	1
225	0
226	0
227	0
228	0
229	0
230	0
231	1
232	1
233	0
234	0
235	0
236	1
237	0
238	0
239	1
240	1
241	0
242	1
243	1
244	1
245	0
246	0
247	0
248	1
249	1
250	1
251	1
252	1
253	1
254	1
255	0
256	1
257	0
258	1
259	1
260	0
261	0
262	0
263	1
264	1
265	1
266	1
267	0
268	1
269	0
270	1
271	0
272	1
273	1
274	0
275	1
276	1
277	0
278	1
279	1
280	0
281	1
282	1
283	0
284	0
285	0
286	1
287	1
288	1
289	1
290	1
291	0
292	0
293	1
294	1
295	1
296	1
297	0
298	1
299	0
300	1
301	1
302	0
303	0
304	1
305	0
306	1
307	1
308	0
309	0
310	0
311	0
312	0
313	0
314	1
315	0
316	0
317	0
318	0
319	0
320	1
321	0
322	0
323	0
324	0
325	1
326	1
327	1
328	0
329	0
330	0
331	1
332	1
333	1
334	1
335	0
336	1
337	0
338	1
339	1
340	1
341	0
342	1
343	0
344	0
345	1
346	1
347	1
348	1
349	0
350	1
351	0
352	1
353	1
354	0
355	1
356	0
357	0
358	0
359	0
360	1
361	0
362	0
363	1
364	1
365	1
366	1
367	0
368	1
369	0
370	0
371	1
372	0
373	1
374	0
375	0
376	0
377	1
378	1
379	1
380	1
381	0
382	1
383	1
384	0
385	1
386	1
387	1
388	1
389	0
390	1
391	1
392	1
393	0
394	1
395	1
396	1
397	0
398	0
399	0
400	1
401	0
402	1
403	1
404	1
405	0
406	1
407	0
408	1
409	0
410	1
411	0
412	1
413	0
414	0
415	0
416	0
417	1
418	0
419	0
420	0
421	1
422	0
423	1
424	1
425	0
426	0
427	0
428	0
429	1
430	1
431	0
432	0
433	0
434	0
435	1
436	0
437	1
438	0
439	1
440	0
441	1
442	0
443	1
444	1
445	1
446	1
447	0
448	0
449	1
450	0
451	1
452	0
453	0
454	0
455	1
456	0
457	1
458	0
459	1
460	1
461	1
462	1
463	1
464	1
465	0
466	1
467	1
468	0
469	0
470	1
471	1
472	0
473	1
474	0
475	0
476	0
477	1
478	1
479	0
480	0
481	1
482	1
483	0
484	1
485	1
486	0
487	0
488	1
489	0
490	1
491	0
492	1
493	0
494	1
495	1
496	0
497	0
498	1
499	0
500	0
501	0
502	1
503	0
504	1
505	1
506	1
507	0
508	0
509	0
510	0
511	0
512	1
513	1
514	0
515	0
516	0
517	1
518	0
519	1
520	1
521	0
522	0
523	1
524	0
525	1
526	1
527	0
528	0
529	0
530	0
531	0
532	1
533	1
534	1
535	0
536	1
537	0
538	0
539	1
540	0
541	0
542	1
543	1
544	1
545	1
546	1
547	1
548	0
549	1
550	1
551	1
552	1
553	0
554	1
555	1
556	0
557	1
558	1
559	0
560	0
561	0
562	1
563	0
564	0
565	0
566	0
567	1
568	0
569	1
570	1
571	1
572	0
573	0
574	0
575	0
576	0
577	1
578	1
579	1
580	0
581	1
582	1
583	1
584	0
585	0
586	1
587	0
588	1
589	1
590	0
591	1
592	0
593	1
594	0
595	0
596	1
597	0
598	0
599	0
600	0
601	0
602	1
603	0
604	1
605	1
606	1
607	0
608	1
609	1
610	1
611	1
612	1
613	0
614	0
615	0
616	0
617	0
618	0
619	0
620	1
621	1
622	1
623	0
624	1
625	1
626	0
627	0
628	1
629	0
630	0
631	1
632	0
633	0
634	0
635	1
636	0
637	1
638	0
639	0
640	1
641	0
642	0
643	1
644	0
645	0
646	0
647	1
648	0
649	0
650	0
651	0
652	1
653	0
654	0
655	1
656	0
657	0
658	0
659	0
660	1
661	0
662	0
663	0
664	1
665	0
666	1
667	0
668	0
669	0
670	1
671	1
672	0
673	1
674	1
675	0
676	1
677	0
678	1
679	1
680	0
681	0
682	1
683	0
684	1
685	1
686	0
687	1
688	1
689	0
690	0
691	0
692	1
693	0
694	1
695	0
696	1
697	0
698	0
699	0
700	0
701	0
702	0
703	0
704	1
705	0
706	0
707	1
708	0
709	0
710	1
711	1
712	0
713	0
714	0
715	1
716	1
717	0
718	1
719	1
720	1
721	0
722	0
723	1
724	0
725	1
726	0
727	0
728	1
729	1
730	0
731	1
732	1
733	1
734	0
735	0
736	0
737	0
738	0
739	0
740	0
741	1
742	1
743	1
744	1
745	1
746	1
747	1
748	0
749	0
750	1
751	0
752	0
753	1
754	0
755	0
756	0
757	1
758	1
759	0
760	0
761	1
762	0
763	1
764	0
765	1
766	1
767	0
768	0
769	0
770	1
771	1
772	1
773	1
774	0
775	1
776	1
777	1
778	1
779	0
780	1
781	0
782	1
783	0
784	1
785	1
786	1
787	1
788	0
789	0
790	0
791	0
792	1
793	1
794	1
795	0
796	1
797	0
798	1
799	0
800	0
801	0
802	0
803	0
804	1
805	0
806	1
807	1
808	1
809	0
810	1
811	1
812	0
813	0
